Timestamp,station,Actual_PM2.5,Predicted_PM2.5
2023-10-01 00:00:00,"Ashok Vihar, Delhi - DPCC",42.75,44.769127
2023-10-01 01:00:00,"Ashok Vihar, Delhi - DPCC",44.0,45.7276
2023-10-01 02:00:00,"Ashok Vihar, Delhi - DPCC",43.25,46.10289
2023-10-01 03:00:00,"Ashok Vihar, Delhi - DPCC",52.0,47.395454
2023-10-01 04:00:00,"Ashok Vihar, Delhi - DPCC",61.75,49.87103
2023-10-01 05:00:00,"Ashok Vihar, Delhi - DPCC",72.0,51.54528
2023-10-01 06:00:00,"Ashok Vihar, Delhi - DPCC",68.75,51.232952
2023-10-01 07:00:00,"Ashok Vihar, Delhi - DPCC",70.5,53.12723
2023-10-01 08:00:00,"Ashok Vihar, Delhi - DPCC",78.75,57.412327
2023-10-01 09:00:00,"Ashok Vihar, Delhi - DPCC",78.0,57.74364
2023-10-01 10:00:00,"Ashok Vihar, Delhi - DPCC",65.5,52.840088
2023-10-01 11:00:00,"Ashok Vihar, Delhi - DPCC",52.25,48.02099
2023-10-01 12:00:00,"Ashok Vihar, Delhi - DPCC",43.25,45.017147
2023-10-01 13:00:00,"Ashok Vihar, Delhi - DPCC",42.0,43.340332
2023-10-01 14:00:00,"Ashok Vihar, Delhi - DPCC",43.25,41.39762
2023-10-01 15:00:00,"Ashok Vihar, Delhi - DPCC",38.0,40.795597
2023-10-01 16:00:00,"Ashok Vihar, Delhi - DPCC",38.0,40.737366
2023-10-01 17:00:00,"Ashok Vihar, Delhi - DPCC",39.75,41.796337
2023-10-01 18:00:00,"Ashok Vihar, Delhi - DPCC",49.0,43.302597
2023-10-01 19:00:00,"Ashok Vihar, Delhi - DPCC",63.25,46.14104
2023-10-01 20:00:00,"Ashok Vihar, Delhi - DPCC",66.25,50.656025
2023-10-01 21:00:00,"Ashok Vihar, Delhi - DPCC",52.75,51.55513
2023-10-01 22:00:00,"Ashok Vihar, Delhi - DPCC",47.25,49.090088
2023-10-01 23:00:00,"Ashok Vihar, Delhi - DPCC",52.25,46.627617
2023-10-02 00:00:00,"Ashok Vihar, Delhi - DPCC",55.25,53.208725
2023-10-02 01:00:00,"Ashok Vihar, Delhi - DPCC",52.25,53.112587
2023-10-02 02:00:00,"Ashok Vihar, Delhi - DPCC",48.0,51.801727
2023-10-02 03:00:00,"Ashok Vihar, Delhi - DPCC",44.75,52.752182
2023-10-02 04:00:00,"Ashok Vihar, Delhi - DPCC",56.75,56.305344
2023-10-02 05:00:00,"Ashok Vihar, Delhi - DPCC",64.33333333333333,58.500984
2023-10-02 06:00:00,"Ashok Vihar, Delhi - DPCC",57.0,56.967903
2023-10-02 07:00:00,"Ashok Vihar, Delhi - DPCC",58.75,59.26371
2023-10-02 08:00:00,"Ashok Vihar, Delhi - DPCC",63.5,62.297585
2023-10-02 09:00:00,"Ashok Vihar, Delhi - DPCC",67.5,61.396217
2023-10-02 10:00:00,"Ashok Vihar, Delhi - DPCC",80.25,54.14953
2023-10-02 11:00:00,"Ashok Vihar, Delhi - DPCC",65.75,46.129257
2023-10-02 12:00:00,"Ashok Vihar, Delhi - DPCC",52.25,41.712936
2023-10-02 13:00:00,"Ashok Vihar, Delhi - DPCC",40.5,39.404854
2023-10-02 14:00:00,"Ashok Vihar, Delhi - DPCC",37.5,36.910522
2023-10-02 15:00:00,"Ashok Vihar, Delhi - DPCC",30.75,35.993477
2023-10-02 16:00:00,"Ashok Vihar, Delhi - DPCC",25.0,35.739487
2023-10-02 17:00:00,"Ashok Vihar, Delhi - DPCC",29.25,37.328773
2023-10-02 18:00:00,"Ashok Vihar, Delhi - DPCC",34.5,40.464745
2023-10-02 19:00:00,"Ashok Vihar, Delhi - DPCC",47.5,45.68734
2023-10-02 20:00:00,"Ashok Vihar, Delhi - DPCC",71.5,50.267784
2023-10-02 21:00:00,"Ashok Vihar, Delhi - DPCC",65.75,50.6687
2023-10-02 22:00:00,"Ashok Vihar, Delhi - DPCC",63.25,46.227226
2023-10-02 23:00:00,"Ashok Vihar, Delhi - DPCC",65.0,44.292603
2023-10-03 00:00:00,"Ashok Vihar, Delhi - DPCC",58.0,62.613457
2023-10-03 01:00:00,"Ashok Vihar, Delhi - DPCC",55.5,60.578846
2023-10-03 02:00:00,"Ashok Vihar, Delhi - DPCC",58.75,58.230305
2023-10-03 03:00:00,"Ashok Vihar, Delhi - DPCC",60.75,58.414413
2023-10-03 04:00:00,"Ashok Vihar, Delhi - DPCC",55.0,61.6949
2023-10-03 05:00:00,"Ashok Vihar, Delhi - DPCC",69.5,63.197994
2023-10-03 06:00:00,"Ashok Vihar, Delhi - DPCC",75.0,60.91467
2023-10-03 07:00:00,"Ashok Vihar, Delhi - DPCC",73.0,62.00251
2023-10-03 08:00:00,"Ashok Vihar, Delhi - DPCC",81.25,64.12276
2023-10-03 09:00:00,"Ashok Vihar, Delhi - DPCC",65.5,62.080467
2023-10-03 10:00:00,"Ashok Vihar, Delhi - DPCC",50.25,55.28256
2023-10-03 11:00:00,"Ashok Vihar, Delhi - DPCC",45.0,47.13655
2023-10-03 12:00:00,"Ashok Vihar, Delhi - DPCC",43.5,41.928425
2023-10-03 13:00:00,"Ashok Vihar, Delhi - DPCC",36.25,38.715755
2023-10-03 14:00:00,"Ashok Vihar, Delhi - DPCC",29.25,36.53923
2023-10-03 15:00:00,"Ashok Vihar, Delhi - DPCC",31.75,34.66093
2023-10-03 16:00:00,"Ashok Vihar, Delhi - DPCC",28.5,34.00266
2023-10-03 17:00:00,"Ashok Vihar, Delhi - DPCC",31.0,35.686275
2023-10-03 18:00:00,"Ashok Vihar, Delhi - DPCC",36.75,38.850067
2023-10-03 19:00:00,"Ashok Vihar, Delhi - DPCC",47.75,44.16149
2023-10-03 20:00:00,"Ashok Vihar, Delhi - DPCC",57.75,50.26224
2023-10-03 21:00:00,"Ashok Vihar, Delhi - DPCC",61.5,51.988304
2023-10-03 22:00:00,"Ashok Vihar, Delhi - DPCC",54.75,48.957565
2023-10-03 23:00:00,"Ashok Vihar, Delhi - DPCC",47.75,46.039124
2023-10-04 00:00:00,"Ashok Vihar, Delhi - DPCC",55.5,46.09822
2023-10-04 01:00:00,"Ashok Vihar, Delhi - DPCC",74.75,46.825478
2023-10-04 02:00:00,"Ashok Vihar, Delhi - DPCC",55.0,46.83344
2023-10-04 03:00:00,"Ashok Vihar, Delhi - DPCC",53.75,49.89114
2023-10-04 04:00:00,"Ashok Vihar, Delhi - DPCC",62.5,53.833324
2023-10-04 05:00:00,"Ashok Vihar, Delhi - DPCC",76.25,58.02986
2023-10-04 06:00:00,"Ashok Vihar, Delhi - DPCC",81.75,58.207348
2023-10-04 07:00:00,"Ashok Vihar, Delhi - DPCC",70.5,59.0848
2023-10-04 08:00:00,"Ashok Vihar, Delhi - DPCC",71.75,61.780464
2023-10-04 09:00:00,"Ashok Vihar, Delhi - DPCC",62.5,59.247017
2023-10-04 10:00:00,"Ashok Vihar, Delhi - DPCC",64.75,52.674385
2023-10-04 11:00:00,"Ashok Vihar, Delhi - DPCC",67.0,45.98085
2023-10-04 12:00:00,"Ashok Vihar, Delhi - DPCC",48.75,42.90235
2023-10-04 13:00:00,"Ashok Vihar, Delhi - DPCC",35.5,39.035133
2023-10-04 14:00:00,"Ashok Vihar, Delhi - DPCC",34.5,36.738148
2023-10-04 15:00:00,"Ashok Vihar, Delhi - DPCC",37.25,34.953163
2023-10-04 16:00:00,"Ashok Vihar, Delhi - DPCC",41.0,34.574253
2023-10-04 17:00:00,"Ashok Vihar, Delhi - DPCC",41.0,36.10499
2023-10-04 18:00:00,"Ashok Vihar, Delhi - DPCC",41.0,39.843895
2023-10-04 19:00:00,"Ashok Vihar, Delhi - DPCC",46.0,46.810585
2023-10-04 20:00:00,"Ashok Vihar, Delhi - DPCC",48.0,54.57274
2023-10-04 21:00:00,"Ashok Vihar, Delhi - DPCC",60.25,56.0023
2023-10-04 22:00:00,"Ashok Vihar, Delhi - DPCC",67.0,52.44925
2023-10-04 23:00:00,"Ashok Vihar, Delhi - DPCC",68.0,49.35608
2023-10-05 00:00:00,"Ashok Vihar, Delhi - DPCC",69.0,65.164185
2023-10-05 01:00:00,"Ashok Vihar, Delhi - DPCC",79.0,63.930977
2023-10-05 02:00:00,"Ashok Vihar, Delhi - DPCC",86.0,60.257973
2023-10-05 03:00:00,"Ashok Vihar, Delhi - DPCC",101.0,60.75892
2023-10-05 04:00:00,"Ashok Vihar, Delhi - DPCC",88.0,64.22673
2023-10-05 05:00:00,"Ashok Vihar, Delhi - DPCC",75.5,68.23998
2023-10-05 06:00:00,"Ashok Vihar, Delhi - DPCC",80.5,66.3218
2023-10-05 07:00:00,"Ashok Vihar, Delhi - DPCC",64.0,66.84595
2023-10-05 08:00:00,"Ashok Vihar, Delhi - DPCC",63.25,69.761696
2023-10-05 09:00:00,"Ashok Vihar, Delhi - DPCC",61.0,67.35789
2023-10-05 10:00:00,"Ashok Vihar, Delhi - DPCC",62.25,60.351715
2023-10-05 11:00:00,"Ashok Vihar, Delhi - DPCC",67.0,53.387405
2023-10-05 12:00:00,"Ashok Vihar, Delhi - DPCC",67.75,47.85742
2023-10-05 13:00:00,"Ashok Vihar, Delhi - DPCC",59.75,43.07772
2023-10-05 14:00:00,"Ashok Vihar, Delhi - DPCC",55.0,39.135513
2023-10-05 15:00:00,"Ashok Vihar, Delhi - DPCC",53.0,38.119713
2023-10-05 16:00:00,"Ashok Vihar, Delhi - DPCC",41.25,37.894184
2023-10-05 17:00:00,"Ashok Vihar, Delhi - DPCC",39.75,39.48539
2023-10-05 18:00:00,"Ashok Vihar, Delhi - DPCC",49.5,43.0856
2023-10-05 19:00:00,"Ashok Vihar, Delhi - DPCC",72.0,50.764748
2023-10-05 20:00:00,"Ashok Vihar, Delhi - DPCC",95.0,57.018646
2023-10-05 21:00:00,"Ashok Vihar, Delhi - DPCC",95.0,58.73551
2023-10-05 22:00:00,"Ashok Vihar, Delhi - DPCC",149.0,57.63977
2023-10-05 23:00:00,"Ashok Vihar, Delhi - DPCC",100.0,55.279953
2023-10-06 00:00:00,"Ashok Vihar, Delhi - DPCC",106.0,84.52701
2023-10-06 01:00:00,"Ashok Vihar, Delhi - DPCC",123.0,79.79001
2023-10-06 02:00:00,"Ashok Vihar, Delhi - DPCC",110.0,74.02933
2023-10-06 03:00:00,"Ashok Vihar, Delhi - DPCC",101.0,73.44331
2023-10-06 04:00:00,"Ashok Vihar, Delhi - DPCC",102.0,76.46724
2023-10-06 05:00:00,"Ashok Vihar, Delhi - DPCC",103.0,78.58905
2023-10-06 06:00:00,"Ashok Vihar, Delhi - DPCC",92.0,76.50577
2023-10-06 07:00:00,"Ashok Vihar, Delhi - DPCC",77.0,76.11079
2023-10-06 08:00:00,"Ashok Vihar, Delhi - DPCC",55.0,78.95416
2023-10-06 09:00:00,"Ashok Vihar, Delhi - DPCC",66.0,76.83359
2023-10-06 10:00:00,"Ashok Vihar, Delhi - DPCC",52.0,71.558655
2023-10-06 11:00:00,"Ashok Vihar, Delhi - DPCC",75.0,63.04169
2023-10-06 12:00:00,"Ashok Vihar, Delhi - DPCC",46.0,56.425537
2023-10-06 13:00:00,"Ashok Vihar, Delhi - DPCC",62.0,50.15831
2023-10-06 14:00:00,"Ashok Vihar, Delhi - DPCC",56.0,45.821007
2023-10-06 15:00:00,"Ashok Vihar, Delhi - DPCC",55.0,43.14788
2023-10-06 16:00:00,"Ashok Vihar, Delhi - DPCC",34.0,40.867126
2023-10-06 17:00:00,"Ashok Vihar, Delhi - DPCC",41.0,43.187878
2023-10-06 18:00:00,"Ashok Vihar, Delhi - DPCC",51.0,49.064095
2023-10-06 19:00:00,"Ashok Vihar, Delhi - DPCC",66.0,59.797325
2023-10-06 20:00:00,"Ashok Vihar, Delhi - DPCC",90.0,69.152016
2023-10-06 21:00:00,"Ashok Vihar, Delhi - DPCC",95.0,70.85443
2023-10-06 22:00:00,"Ashok Vihar, Delhi - DPCC",113.0,68.79057
2023-10-06 23:00:00,"Ashok Vihar, Delhi - DPCC",134.0,65.34625
2023-10-07 00:00:00,"Ashok Vihar, Delhi - DPCC",134.0,124.10815
2023-10-07 01:00:00,"Ashok Vihar, Delhi - DPCC",150.0,118.07916
2023-10-07 02:00:00,"Ashok Vihar, Delhi - DPCC",124.0,107.92462
2023-10-07 03:00:00,"Ashok Vihar, Delhi - DPCC",141.0,102.206856
2023-10-07 04:00:00,"Ashok Vihar, Delhi - DPCC",158.0,98.708496
2023-10-07 05:00:00,"Ashok Vihar, Delhi - DPCC",152.0,95.36795
2023-10-07 06:00:00,"Ashok Vihar, Delhi - DPCC",122.0,89.87709
2023-10-07 07:00:00,"Ashok Vihar, Delhi - DPCC",103.0,83.34144
2023-10-07 08:00:00,"Ashok Vihar, Delhi - DPCC",52.333333333333336,79.11771
2023-10-07 09:00:00,"Ashok Vihar, Delhi - DPCC",42.0,74.90727
2023-10-07 10:00:00,"Ashok Vihar, Delhi - DPCC",29.75,71.33792
2023-10-07 11:00:00,"Ashok Vihar, Delhi - DPCC",21.25,66.01905
2023-10-07 12:00:00,"Ashok Vihar, Delhi - DPCC",27.5,58.065125
2023-10-07 13:00:00,"Ashok Vihar, Delhi - DPCC",34.75,55.11824
2023-10-07 14:00:00,"Ashok Vihar, Delhi - DPCC",33.0,53.114635
2023-10-07 15:00:00,"Ashok Vihar, Delhi - DPCC",30.25,48.108208
2023-10-07 16:00:00,"Ashok Vihar, Delhi - DPCC",31.0,42.12171
2023-10-07 17:00:00,"Ashok Vihar, Delhi - DPCC",33.5,43.590515
2023-10-07 18:00:00,"Ashok Vihar, Delhi - DPCC",41.0,52.945225
2023-10-07 19:00:00,"Ashok Vihar, Delhi - DPCC",41.0,69.29236
2023-10-07 20:00:00,"Ashok Vihar, Delhi - DPCC",41.0,80.92471
2023-10-07 21:00:00,"Ashok Vihar, Delhi - DPCC",41.0,89.32764
2023-10-07 22:00:00,"Ashok Vihar, Delhi - DPCC",41.0,96.05943
2023-10-07 23:00:00,"Ashok Vihar, Delhi - DPCC",41.0,91.08317
2023-10-08 00:00:00,"Ashok Vihar, Delhi - DPCC",41.0,37.2996
2023-10-08 01:00:00,"Ashok Vihar, Delhi - DPCC",41.0,40.901756
2023-10-08 02:00:00,"Ashok Vihar, Delhi - DPCC",41.0,42.610573
2023-10-08 03:00:00,"Ashok Vihar, Delhi - DPCC",41.0,46.663383
2023-10-08 04:00:00,"Ashok Vihar, Delhi - DPCC",41.0,51.86242
2023-10-08 05:00:00,"Ashok Vihar, Delhi - DPCC",41.0,56.9474
2023-10-08 06:00:00,"Ashok Vihar, Delhi - DPCC",41.0,55.911358
2023-10-08 07:00:00,"Ashok Vihar, Delhi - DPCC",41.0,53.909134
2023-10-08 08:00:00,"Ashok Vihar, Delhi - DPCC",41.0,53.65145
2023-10-08 09:00:00,"Ashok Vihar, Delhi - DPCC",41.0,51.235947
2023-10-08 10:00:00,"Ashok Vihar, Delhi - DPCC",41.0,47.57726
2023-10-08 11:00:00,"Ashok Vihar, Delhi - DPCC",41.0,42.045128
2023-10-08 12:00:00,"Ashok Vihar, Delhi - DPCC",36.0,38.7087
2023-10-08 13:00:00,"Ashok Vihar, Delhi - DPCC",33.25,37.297405
2023-10-08 14:00:00,"Ashok Vihar, Delhi - DPCC",25.75,35.72296
2023-10-08 15:00:00,"Ashok Vihar, Delhi - DPCC",28.25,33.468338
2023-10-08 16:00:00,"Ashok Vihar, Delhi - DPCC",29.0,32.633648
2023-10-08 17:00:00,"Ashok Vihar, Delhi - DPCC",30.0,33.33964
2023-10-08 18:00:00,"Ashok Vihar, Delhi - DPCC",37.75,37.388794
2023-10-08 19:00:00,"Ashok Vihar, Delhi - DPCC",57.5,45.71738
2023-10-08 20:00:00,"Ashok Vihar, Delhi - DPCC",81.0,52.209297
2023-10-08 21:00:00,"Ashok Vihar, Delhi - DPCC",107.5,53.58781
2023-10-08 22:00:00,"Ashok Vihar, Delhi - DPCC",119.66666666666669,51.442665
2023-10-08 23:00:00,"Ashok Vihar, Delhi - DPCC",108.0,50.326515
2023-10-09 00:00:00,"Ashok Vihar, Delhi - DPCC",101.25,104.99813
2023-10-09 01:00:00,"Ashok Vihar, Delhi - DPCC",110.0,101.206436
2023-10-09 02:00:00,"Ashok Vihar, Delhi - DPCC",118.0,93.74962
2023-10-09 03:00:00,"Ashok Vihar, Delhi - DPCC",125.25,90.137856
2023-10-09 04:00:00,"Ashok Vihar, Delhi - DPCC",125.75,90.55453
2023-10-09 05:00:00,"Ashok Vihar, Delhi - DPCC",102.75,88.49294
2023-10-09 06:00:00,"Ashok Vihar, Delhi - DPCC",56.25,79.171295
2023-10-09 07:00:00,"Ashok Vihar, Delhi - DPCC",33.75,70.17837
2023-10-09 08:00:00,"Ashok Vihar, Delhi - DPCC",26.25,65.43056
2023-10-09 09:00:00,"Ashok Vihar, Delhi - DPCC",24.25,60.131226
2023-10-09 10:00:00,"Ashok Vihar, Delhi - DPCC",26.0,54.340897
2023-10-09 11:00:00,"Ashok Vihar, Delhi - DPCC",29.0,48.625916
2023-10-09 12:00:00,"Ashok Vihar, Delhi - DPCC",29.5,42.534763
2023-10-09 13:00:00,"Ashok Vihar, Delhi - DPCC",31.5,39.42027
2023-10-09 14:00:00,"Ashok Vihar, Delhi - DPCC",31.0,35.771164
2023-10-09 15:00:00,"Ashok Vihar, Delhi - DPCC",25.5,32.671078
2023-10-09 16:00:00,"Ashok Vihar, Delhi - DPCC",27.25,32.224564
2023-10-09 17:00:00,"Ashok Vihar, Delhi - DPCC",30.0,33.30061
2023-10-09 18:00:00,"Ashok Vihar, Delhi - DPCC",39.0,39.464787
2023-10-09 19:00:00,"Ashok Vihar, Delhi - DPCC",50.75,50.29982
2023-10-09 20:00:00,"Ashok Vihar, Delhi - DPCC",70.75,63.31946
2023-10-09 21:00:00,"Ashok Vihar, Delhi - DPCC",109.75,74.5017
2023-10-09 22:00:00,"Ashok Vihar, Delhi - DPCC",125.5,79.29323
2023-10-09 23:00:00,"Ashok Vihar, Delhi - DPCC",139.5,74.70146
2023-10-10 00:00:00,"Ashok Vihar, Delhi - DPCC",144.0,135.5564
2023-10-10 01:00:00,"Ashok Vihar, Delhi - DPCC",144.5,131.15158
2023-10-10 02:00:00,"Ashok Vihar, Delhi - DPCC",119.75,122.23053
2023-10-10 03:00:00,"Ashok Vihar, Delhi - DPCC",115.75,118.26355
2023-10-10 04:00:00,"Ashok Vihar, Delhi - DPCC",87.25,115.98363
2023-10-10 05:00:00,"Ashok Vihar, Delhi - DPCC",53.75,106.79757
2023-10-10 06:00:00,"Ashok Vihar, Delhi - DPCC",39.25,85.98634
2023-10-10 07:00:00,"Ashok Vihar, Delhi - DPCC",31.75,70.36928
2023-10-10 08:00:00,"Ashok Vihar, Delhi - DPCC",32.0,59.12287
2023-10-10 09:00:00,"Ashok Vihar, Delhi - DPCC",51.75,49.693447
2023-10-10 10:00:00,"Ashok Vihar, Delhi - DPCC",43.5,44.071632
2023-10-10 11:00:00,"Ashok Vihar, Delhi - DPCC",29.75,37.59476
2023-10-10 12:00:00,"Ashok Vihar, Delhi - DPCC",31.5,35.527542
2023-10-10 13:00:00,"Ashok Vihar, Delhi - DPCC",39.0,34.77629
2023-10-10 14:00:00,"Ashok Vihar, Delhi - DPCC",39.25,31.900555
2023-10-10 15:00:00,"Ashok Vihar, Delhi - DPCC",40.0,31.030296
2023-10-10 16:00:00,"Ashok Vihar, Delhi - DPCC",42.5,30.563904
2023-10-10 17:00:00,"Ashok Vihar, Delhi - DPCC",47.75,33.881893
2023-10-10 18:00:00,"Ashok Vihar, Delhi - DPCC",44.75,40.819748
2023-10-10 19:00:00,"Ashok Vihar, Delhi - DPCC",57.25,51.198906
2023-10-10 20:00:00,"Ashok Vihar, Delhi - DPCC",65.0,64.98655
2023-10-10 21:00:00,"Ashok Vihar, Delhi - DPCC",77.75,80.58281
2023-10-10 22:00:00,"Ashok Vihar, Delhi - DPCC",87.75,87.7186
2023-10-10 23:00:00,"Ashok Vihar, Delhi - DPCC",119.0,84.89755
2023-10-11 00:00:00,"Ashok Vihar, Delhi - DPCC",145.0,123.508286
2023-10-11 01:00:00,"Ashok Vihar, Delhi - DPCC",154.0,118.544334
2023-10-11 02:00:00,"Ashok Vihar, Delhi - DPCC",162.25,110.50495
2023-10-11 03:00:00,"Ashok Vihar, Delhi - DPCC",156.5,101.15391
2023-10-11 04:00:00,"Ashok Vihar, Delhi - DPCC",137.0,87.37001
2023-10-11 05:00:00,"Ashok Vihar, Delhi - DPCC",111.0,69.35427
2023-10-11 06:00:00,"Ashok Vihar, Delhi - DPCC",111.75,53.419044
2023-10-11 07:00:00,"Ashok Vihar, Delhi - DPCC",101.0,45.15395
2023-10-11 08:00:00,"Ashok Vihar, Delhi - DPCC",81.5,41.03563
2023-10-11 09:00:00,"Ashok Vihar, Delhi - DPCC",60.25,38.825615
2023-10-11 10:00:00,"Ashok Vihar, Delhi - DPCC",60.0,37.007088
2023-10-11 11:00:00,"Ashok Vihar, Delhi - DPCC",48.0,33.426907
2023-10-11 12:00:00,"Ashok Vihar, Delhi - DPCC",36.25,31.457417
2023-10-11 13:00:00,"Ashok Vihar, Delhi - DPCC",28.75,30.600437
2023-10-11 14:00:00,"Ashok Vihar, Delhi - DPCC",22.0,29.623493
2023-10-11 15:00:00,"Ashok Vihar, Delhi - DPCC",22.0,30.043066
2023-10-11 16:00:00,"Ashok Vihar, Delhi - DPCC",22.0,30.38432
2023-10-11 17:00:00,"Ashok Vihar, Delhi - DPCC",22.0,34.095284
2023-10-11 18:00:00,"Ashok Vihar, Delhi - DPCC",22.0,40.210487
2023-10-11 19:00:00,"Ashok Vihar, Delhi - DPCC",22.0,48.66323
2023-10-11 20:00:00,"Ashok Vihar, Delhi - DPCC",22.0,61.63208
2023-10-11 21:00:00,"Ashok Vihar, Delhi - DPCC",22.0,76.83426
2023-10-11 22:00:00,"Ashok Vihar, Delhi - DPCC",22.0,89.114716
2023-10-11 23:00:00,"Ashok Vihar, Delhi - DPCC",22.0,94.73538
2023-10-12 00:00:00,"Ashok Vihar, Delhi - DPCC",22.0,17.366865
2023-10-12 01:00:00,"Ashok Vihar, Delhi - DPCC",22.0,17.632402
2023-10-12 02:00:00,"Ashok Vihar, Delhi - DPCC",22.0,20.098757
2023-10-12 03:00:00,"Ashok Vihar, Delhi - DPCC",22.0,23.338963
2023-10-12 04:00:00,"Ashok Vihar, Delhi - DPCC",22.0,25.006645
2023-10-12 05:00:00,"Ashok Vihar, Delhi - DPCC",22.0,25.140347
2023-10-12 06:00:00,"Ashok Vihar, Delhi - DPCC",22.0,24.62458
2023-10-12 07:00:00,"Ashok Vihar, Delhi - DPCC",22.0,24.874884
2023-10-12 08:00:00,"Ashok Vihar, Delhi - DPCC",22.0,25.127602
2023-10-12 09:00:00,"Ashok Vihar, Delhi - DPCC",22.0,25.858044
2023-10-12 10:00:00,"Ashok Vihar, Delhi - DPCC",22.0,25.899796
2023-10-12 11:00:00,"Ashok Vihar, Delhi - DPCC",22.0,24.192457
2023-10-12 12:00:00,"Ashok Vihar, Delhi - DPCC",22.0,26.337328
2023-10-12 13:00:00,"Ashok Vihar, Delhi - DPCC",22.0,25.248777
2023-10-12 14:00:00,"Ashok Vihar, Delhi - DPCC",22.0,25.869953
2023-10-12 15:00:00,"Ashok Vihar, Delhi - DPCC",22.0,26.895132
2023-10-12 16:00:00,"Ashok Vihar, Delhi - DPCC",22.0,25.19212
2023-10-12 17:00:00,"Ashok Vihar, Delhi - DPCC",22.0,25.498796
2023-10-12 18:00:00,"Ashok Vihar, Delhi - DPCC",22.0,26.991846
2023-10-12 19:00:00,"Ashok Vihar, Delhi - DPCC",22.0,29.863579
2023-10-12 20:00:00,"Ashok Vihar, Delhi - DPCC",22.0,31.621374
2023-10-12 21:00:00,"Ashok Vihar, Delhi - DPCC",22.0,35.479065
2023-10-12 22:00:00,"Ashok Vihar, Delhi - DPCC",22.0,39.184715
2023-10-12 23:00:00,"Ashok Vihar, Delhi - DPCC",22.0,42.87426
2023-10-13 00:00:00,"Ashok Vihar, Delhi - DPCC",22.0,17.874504
2023-10-13 01:00:00,"Ashok Vihar, Delhi - DPCC",22.0,18.022566
2023-10-13 02:00:00,"Ashok Vihar, Delhi - DPCC",22.0,18.930828
2023-10-13 03:00:00,"Ashok Vihar, Delhi - DPCC",22.0,21.63874
2023-10-13 04:00:00,"Ashok Vihar, Delhi - DPCC",22.0,22.35153
2023-10-13 05:00:00,"Ashok Vihar, Delhi - DPCC",22.0,22.549368
2023-10-13 06:00:00,"Ashok Vihar, Delhi - DPCC",22.0,23.976402
2023-10-13 07:00:00,"Ashok Vihar, Delhi - DPCC",22.0,23.911764
2023-10-13 08:00:00,"Ashok Vihar, Delhi - DPCC",22.0,24.84723
2023-10-13 09:00:00,"Ashok Vihar, Delhi - DPCC",22.0,26.819813
2023-10-13 10:00:00,"Ashok Vihar, Delhi - DPCC",22.0,28.091742
2023-10-13 11:00:00,"Ashok Vihar, Delhi - DPCC",22.0,27.674494
2023-10-13 12:00:00,"Ashok Vihar, Delhi - DPCC",22.0,28.235819
2023-10-13 13:00:00,"Ashok Vihar, Delhi - DPCC",22.0,27.333532
2023-10-13 14:00:00,"Ashok Vihar, Delhi - DPCC",22.0,25.9181
2023-10-13 15:00:00,"Ashok Vihar, Delhi - DPCC",22.0,24.701952
2023-10-13 16:00:00,"Ashok Vihar, Delhi - DPCC",22.0,24.543938
2023-10-13 17:00:00,"Ashok Vihar, Delhi - DPCC",22.0,25.055706
2023-10-13 18:00:00,"Ashok Vihar, Delhi - DPCC",22.0,27.05741
2023-10-13 19:00:00,"Ashok Vihar, Delhi - DPCC",22.0,30.204468
2023-10-13 20:00:00,"Ashok Vihar, Delhi - DPCC",22.0,35.871414
2023-10-13 21:00:00,"Ashok Vihar, Delhi - DPCC",22.0,44.33289
2023-10-13 22:00:00,"Ashok Vihar, Delhi - DPCC",22.0,55.500607
2023-10-13 23:00:00,"Ashok Vihar, Delhi - DPCC",22.0,67.19802
2023-10-14 00:00:00,"Ashok Vihar, Delhi - DPCC",22.0,20.871655
2023-10-14 01:00:00,"Ashok Vihar, Delhi - DPCC",22.0,21.143074
2023-10-14 02:00:00,"Ashok Vihar, Delhi - DPCC",22.0,22.683487
2023-10-14 03:00:00,"Ashok Vihar, Delhi - DPCC",22.0,22.982506
2023-10-14 04:00:00,"Ashok Vihar, Delhi - DPCC",22.0,22.035786
2023-10-14 05:00:00,"Ashok Vihar, Delhi - DPCC",22.0,22.112339
2023-10-14 06:00:00,"Ashok Vihar, Delhi - DPCC",22.0,20.61922
2023-10-14 07:00:00,"Ashok Vihar, Delhi - DPCC",22.0,20.692432
2023-10-14 08:00:00,"Ashok Vihar, Delhi - DPCC",22.0,21.757221
2023-10-14 09:00:00,"Ashok Vihar, Delhi - DPCC",22.0,23.33931
2023-10-14 10:00:00,"Ashok Vihar, Delhi - DPCC",22.0,23.844784
2023-10-14 11:00:00,"Ashok Vihar, Delhi - DPCC",22.0,23.45052
2023-10-14 12:00:00,"Ashok Vihar, Delhi - DPCC",22.0,23.17089
2023-10-14 13:00:00,"Ashok Vihar, Delhi - DPCC",22.0,22.317924
2023-10-14 14:00:00,"Ashok Vihar, Delhi - DPCC",22.0,22.541592
2023-10-14 15:00:00,"Ashok Vihar, Delhi - DPCC",22.0,21.76432
2023-10-14 16:00:00,"Ashok Vihar, Delhi - DPCC",22.0,21.985786
2023-10-14 17:00:00,"Ashok Vihar, Delhi - DPCC",22.0,22.832386
2023-10-14 18:00:00,"Ashok Vihar, Delhi - DPCC",22.0,24.313522
2023-10-14 19:00:00,"Ashok Vihar, Delhi - DPCC",22.0,27.167068
